Paese,Data,ID_Ordine,Sku,Quantita,Categoria,Ambito,Titolo,Prezzo_unitario,Prezzo_tot,Mese
Spain,2025-09-13 04:23:52,1001055,BT2M9EA,1,Laptops,Home,Portátil HP 15-fd0288ns con 3 años de garantía,799.0,799.0,Settembre
Spain,2025-09-13 04:23:52,1001055,BH5J5EA,1,Laptops,Home,Portátil HP OmniBook 5 16-ag1010ns con 3 años de garantía - Con Inteligencia Artificial,899.01,899.01,Settembre
Spain,2025-09-13 08:31:13,1001188,B69BDET,1,Laptops,Business,"Portátil Profesionall HP EliteBook Ultra G1i 14"" con IA con 3 años de garantía",1741.64,1741.64,Settembre
Spain,2025-09-13 14:43:38,1001027,BN0C5EA,1,Laptops,Home,Portátil gaming Victus 15-fa2051ns - NVIDIA GeForce RTX 5050 8GB,1299.0,1299.0,Settembre
Spain,2025-09-13 17:02:12,1001197,C0BT5EA,1,Laptops,Home,Portátil HP OmniBook 5 14-he0006ns con 3 años de garantía - Con Inteligencia Artificial,799.0,799.0,Settembre
Spain,2025-09-13 20:08:12,1001186,780K6E9,1,Monitors,Home,"Monitor Gaming OMEN 32c (32"") QHD, respuesta 1ms/165 Hz",319.0,319.0,Settembre
Spain,2025-09-13 20:23:44,1001163,BL2J2EA,1,Laptops,Home,Portátil gaming OMEN 16-am0057ns - NVIDIA GeForce RTX 5060 8GB,1899.0,1899.0,Settembre
Spain,2025-09-13 21:07:33,1001193,BT2Q8EA,1,Laptops,Home,Portátil HP 17-cn3024ns con 3 años de garantía,799.0,799.0,Settembre
Spain,2025-09-14 01:16:26,1001018,B9ZM8ET,1,Laptops,Business,"Portatil Profesional HP ProBook 4 G1ah 16""",906.29,906.29,Settembre
Spain,2025-09-14 03:26:28,1001127,C90V4ET,1,Desktops,Business,PC Profesional Torre HP Pro 400 G9 con 3 años de garantía,1087.79,1087.79,Settembre
Spain,2025-09-14 06:07:11,1001104,BT2K4EA,2,Laptops,Home,Portátil HP 15-fc0173ns con 3 años de garantía,579.0,1158.0,Settembre
Spain,2025-09-14 06:40:14,1001033,BN0C5EA,1,Laptops,Home,Portátil gaming Victus 15-fa2051ns - NVIDIA GeForce RTX 5050 8GB,1299.0,1299.0,Settembre
Spain,2025-09-14 10:41:46,1001064,B98JWEA,1,Desktops,Home,PC HP OmniDesk M02-0022ns con 3 años de garantía - Con Inteligencia Artificial,799.0,799.0,Settembre
Spain,2025-09-14 14:55:38,1001045,BT2L5EA,1,Laptops,Home,Portátil HP 15-fc0186ns con 3 años de garantía,599.0,599.0,Settembre
Spain,2025-09-14 20:05:32,1001157,BY7B9ET,1,Desktops,Business,Sobremesa HP ProOne 245 G10,748.99,748.99,Settembre
Spain,2025-09-14 23:55:37,1001155,C90V4ET,1,Desktops,Business,PC Profesional Torre HP Pro 400 G9 con 3 años de garantía,1087.79,1087.79,Settembre
Spain,2025-09-15 02:11:34,1001060,B72TRET,1,Laptops,Business,Workstation Portátil HP ZBook 8 G1as de 14 con 3 años de garantía,1995.29,1995.29,Settembre
Spain,2025-09-15 09:00:43,1001103,B98K2EA,1,Desktops,Home,PC gaming OMEN 16L TG03-0048ns - NVIDIA GeForce RTX 3050 8GB,999.0,999.0,Settembre
Spain,2025-09-15 14:38:12,1001172,C68LCEA,2,Desktops,Home,PC gaming OMEN 16L TG03-0100ns - NVIDIA GeForce RTX 5050 8GB,1199.0,2398.0,Settembre
Spain,2025-09-15 19:17:59,1001160,BT2N2EA,1,Laptops,Home,Portátil HP 15-fd2002ns con 3 años de garantía,999.0,999.0,Settembre
Spain,2025-09-15 21:52:01,1001011,C0LH1EA,1,Laptops,Home,Portátil HP OmniBook 5 16-bf0005ns con 3 años de garantía - Con Inteligencia Artificial,999.0,999.0,Settembre
Spain,2025-09-16 13:29:28,1001139,BV1R7EA,1,Desktops,Home,PC All-in-One HP 24-cr2005ns con 3 años de garantía - Con Inteligencia Artificial,1098.99,1098.99,Settembre
Spain,2025-09-16 16:12:33,1001137,9D9V7AA,1,Monitors,Business,"Monitor FHD USB-C HP Pro de la serie 5 de 23,8 pulgadas: 524pu",252.89,252.89,Settembre
Spain,2025-09-16 16:27:12,1001183,BT2M8EA,1,Laptops,Home,Portátil HP 15-fd0287ns con 3 años de garantía,749.0,749.0,Settembre
Spain,2025-09-16 17:32:18,1001106,BT2K4EA,1,Laptops,Home,Portátil HP 15-fc0173ns con 3 años de garantía,579.0,579.0,Settembre
Spain,2025-09-16 19:15:56,1001194,BV1S1EA,1,Desktops,Home,PC All-in-One HP 27-cr2009ns con 3 años de garantía - Con Inteligencia Artificial,999.0,999.0,Settembre
Spain,2025-09-16 23:19:52,1001112,BU6A6EA,1,Desktops,Home,PC gaming OMEN 35L GT16-0116ns - NVIDIA GeForce RTX 5070 12GB,2429.0,2429.0,Settembre
Spain,2025-09-17 00:03:46,1001099,A40HVET,1,Desktops,Business,Workstation Torre HP Z2 G9 con 3 años de garantía,1577.46,1577.46,Settembre
Spain,2025-09-17 12:15:35,1001149,A37XJET,1,Laptops,Business,Portátil Profesional HP ProBook 460 G11 con 3 años de garantía,889.45,889.45,Settembre
Spain,2025-09-17 12:48:43,1001201,A37XJET,1,Laptops,Business,Portátil Profesional HP ProBook 460 G11 con 3 años de garantía,889.45,889.45,Settembre
Spain,2025-09-17 15:55:37,1001132,3G828AA,1,Monitors,Business,"Monitor HP Z24f G3 de 60,96 cm (24""),IPS, Full HD, Negro",289.19,289.19,Settembre
Spain,2025-09-17 20:05:52,1001017,8L8R6EA,1,Desktops,Home,PC All in One HP 27-cr0012ns con 3 años de garantía,949.0,949.0,Settembre
Spain,2025-09-17 23:08:35,1001144,BT2M4EA,1,Laptops,Home,Portátil HP 15-fd0283ns con 3 años de garantía,299.0,299.0,Settembre
Spain,2025-09-18 00:49:53,1001164,BT2K4EA,2,Laptops,Home,Portátil HP 15-fc0173ns con 3 años de garantía,579.0,1158.0,Settembre
Spain,2025-09-18 07:25:09,1001175,9D9L6UT,1,Monitors,Business,"Monitor FHD HP Pro de la serie 5 de 23,8 pulgadas: 524 pf",180.29,180.29,Settembre
Spain,2025-09-18 08:50:18,1001051,BY7B4ET,1,Desktops,Business,PC Profesional HP Pro Mini 260 G9 con 3 años de garantía,531.19,531.19,Settembre
Spain,2025-09-18 21:26:26,1001098,B72TRET,1,Laptops,Business,Workstation Portátil HP ZBook 8 G1as de 14 con 3 años de garantía,1995.29,1995.29,Settembre
Spain,2025-09-19 00:57:09,1001035,65P56AA,1,Monitors,Home,HP V22v G5,99.0,99.0,Settembre
Spain,2025-09-19 02:22:37,1001054,C2YN8EA,1,Desktops,Home,PC All-in-One HP OmniStudio X 27-cs1009ns con 3 años de garantía - Con Inteligencia Artificial,1549.01,1549.01,Settembre
Spain,2025-09-19 14:16:56,1001073,A49W0EA,3,Desktops,Home,PC All-in-One HP 22-dg0016ns con 3 años de garantía,599.0,1797.0,Settembre
Spain,2025-09-19 14:16:56,1001073,BK5V3EA,19,Laptops,Home,Portátil gaming OMEN 16-ap0030ns - NVIDIA GeForce RTX 5060 8GB,1499.0,28481.0,Settembre
Spain,2025-09-19 14:16:56,1001073,B9ZM7ET,2,Laptops,Business,"Portátil Profesional HP ProBook 4 G1ah 14"" con 3 años de garantía",869.99,1739.98,Settembre
Spain,2025-09-19 14:16:56,1001073,780J4E9,2,Monitors,Home,"Monitor gaming OMEN 27qs (27"") QHD,  respuesta 1ms/240 Hz",599.0,1198.0,Settembre
Spain,2025-09-19 19:50:00,1001198,99Z68E9,2,Monitors,Home,"Monitor gaming inteligente OMEN by HP de 31,5 pulgadas, UHD, 144 Hz - OMEN 32x",829.0,1658.0,Settembre
Spain,2025-09-19 19:50:00,1001198,A37X1ET,3,Laptops,Business,Portátil Profesional HP ProBook 440 G11 con 3 años de garantía,1200.01,3600.0299999999997,Settembre
Spain,2025-09-19 21:04:02,1001046,BP4W1EA,1,Laptops,Home,Portátil gaming OMEN 16-am0053ns - NVIDIA GeForce RTX 5060 8GB,1499.0,1499.0,Settembre
Spain,2025-09-20 05:09:56,1001037,BT2L5EA,1,Laptops,Home,Portátil HP 15-fc0186ns con 3 años de garantía,599.0,599.0,Settembre
Spain,2025-09-20 06:18:40,1001070,98K48ET,1,Laptops,Business,Workstation Portátil HP Zbook Fury 16 G11 con 3 años de garantía,2145.69,2145.69,Settembre
Spain,2025-09-20 08:37:18,1001181,BH5H5EA,2,Laptops,Home,Portátil gaming Victus 15-fa2049ns - NVIDIA GeForce RTX 3050 (6GB),799.0,1598.0,Settembre
Spain,2025-09-20 14:47:31,1001196,A37WZET,1,Laptops,Business,Portátil Profesional HP ProBook 440 G11 con 3 años de garantía,1067.99,1067.99,Settembre
Spain,2025-09-20 15:41:39,1001023,C0LH1EA,1,Laptops,Home,Portátil HP OmniBook 5 16-bf0005ns con 3 años de garantía - Con Inteligencia Artificial,999.0,999.0,Settembre
Spain,2025-09-20 18:33:06,1001142,8X530AA,1,Monitors,Business,"Monitor Serie 7 HP 724pf FHD (1920 x 1080, IPS, 100Hz, 5ms)",289.19,289.19,Settembre
Spain,2025-09-20 21:04:08,1001173,98K26ET,1,Laptops,Business,Workstation Portátil HP ZBook Fury 16 G11 con 3 años de garantía,4531.26,4531.26,Settembre
Spain,2025-09-20 23:06:48,1001016,BH5J6EA,1,Laptops,Home,Portátil HP OmniBook 5 16-ag1011ns con 3 años de garantía - Con Inteligencia Artificial,999.0,999.0,Settembre
Spain,2025-09-21 12:45:24,1001031,9D9S0UT,1,Monitors,Business,Monitor QHD HP Pro de la serie 5 de 27 pulgadas: 527 pq,264.99,264.99,Settembre
Spain,2025-09-21 14:28:07,1001084,BT2K3EA,1,Laptops,Home,Portátil HP 14-hc0001ns con 3 años de garantía - Con Inteligencia Artificial,899.01,899.01,Settembre
Spain,2025-09-21 14:58:13,1001187,C90V4ET,1,Desktops,Business,PC Profesional Torre HP Pro 400 G9 con 3 años de garantía,1087.79,1087.79,Settembre
Spain,2025-09-21 23:24:35,1001026,BT2M7EA,2,Laptops,Home,Portátil HP 15-fd0286ns con 3 años de garantía,649.0,1298.0,Settembre
Spain,2025-09-22 02:11:58,1001065,B0BU9UT,2,Monitors,Business,"Monitor FHD HP de la serie 3 Pro de 23,8 pulgadas: 324ph",156.09,312.18,Settembre
Spain,2025-09-22 02:11:58,1001065,BK8Q1EA,2,Laptops,Home,Portátil HP OmniBook 7 14-fr0024ns con 3 años de garantía - Con Inteligencia Artificial,999.0,1998.0,Settembre
Spain,2025-09-22 02:11:58,1001065,BP4W2EA,2,Laptops,Home,Portátil gaming OMEN 16-am0056ns - NVIDIA GeForce RTX 5070 8GB,1799.0,3598.0,Settembre
Spain,2025-09-22 04:00:45,1001158,9D9V7AA,1,Monitors,Business,"Monitor FHD USB-C HP Pro de la serie 5 de 23,8 pulgadas: 524pu",252.89,252.89,Settembre
Spain,2025-09-22 17:17:05,1001059,BT2L5EA,1,Laptops,Home,Portátil HP 15-fc0186ns con 3 años de garantía,599.0,599.0,Settembre
Spain,2025-09-22 23:46:33,1001179,780K6E9,1,Monitors,Home,"Monitor Gaming OMEN 32c (32"") QHD, respuesta 1ms/165 Hz",319.0,319.0,Settembre
Spain,2025-09-22 23:59:48,1001135,B98JZEA,1,Desktops,Home,PC HP OmniDesk M03-0018ns con 3 años de garantía - Con Inteligencia Artificial,849.0,849.0,Settembre
Spain,2025-09-23 02:33:32,1001047,6N4E2AA,3,Monitors,Business,"Monitor HP E27 G5, 68,6 cm (27""), FHD",192.39,577.17,Settembre
Spain,2025-09-23 02:59:48,1001200,C5VM7ET,1,Laptops,Business,"Portátil Profesional HP 240R G10 14"" con 3 años de garantía",676.39,676.39,Settembre
Spain,2025-09-23 03:42:49,1001141,B98JNEA,1,Desktops,Home,PC All-in-One HP OmniStudio X 27-cs1007ns con 3 años de garantía - Con Inteligencia Artificial,1299.0,1299.0,Settembre
Spain,2025-09-23 12:03:50,1001147,BH5G8EA,1,Laptops,Home,Portátil táctil convertible HP OmniBook 5 14-fp0035ns con 3 años de garantía,899.01,899.01,Settembre
Spain,2025-09-23 18:03:36,1001053,BH5G4EA,3,Laptops,Home,Portátil táctil convertible HP OmniBook X 14-fm0016ns con 3 años de garantía - Con Inteligencia Artificial,1399.0,4197.0,Settembre
Spain,2025-09-23 18:03:36,1001053,BH5H5EA,2,Laptops,Home,Portátil gaming Victus 15-fa2049ns - NVIDIA GeForce RTX 3050 (6GB),799.0,1598.0,Settembre
Spain,2025-09-23 18:03:36,1001053,A37XJET,2,Laptops,Business,Portátil Profesional HP ProBook 460 G11 con 3 años de garantía,889.45,1778.9,Settembre
Spain,2025-09-23 18:03:36,1001053,B98JPEA,2,Desktops,Home,PC All-in-One HP 27-ct2000ns con 3 años de garantía - Con Inteligencia Artificial,1129.0,2258.0,Settembre
Spain,2025-09-23 19:28:44,1001129,BX8V7EA,1,Desktops,Home,PC gaming OMEN 17L  TG03-0083ns - NVIDIA GeForce RTX 5060 8GB,1399.0,1399.0,Settembre
Spain,2025-09-23 21:21:01,1001043,B0BN7UT,1,Monitors,Business,HP Serie 3 Pro 322ph FHD,143.99,143.99,Settembre
Spain,2025-09-24 07:41:17,1001050,B0BU9UT,1,Monitors,Business,"Monitor FHD HP de la serie 3 Pro de 23,8 pulgadas: 324ph",156.09,156.09,Settembre
Spain,2025-09-24 21:38:20,1001028,B44Z4EA,1,Laptops,Home,Portátil HP 15-fd0167ns con 3 años de garantía,349.0,349.0,Settembre
Spain,2025-09-25 01:11:07,1001159,94F44AA,1,Monitors,Home,"Monitor Serie 5 HP 527sf de 68,6 cm (27"") FHD (1920x1080, IPS, 100 Hz, 5ms)",199.0,199.0,Settembre
Spain,2025-09-25 01:49:14,1001138,94C17AA,1,Monitors,Home,"Monitor Serie 5 HP 524sf de 60,5 cm (23.8""), FHD",119.0,119.0,Settembre
Spain,2025-09-25 03:33:49,1001072,C91GQET,1,Desktops,Business,Portátil HP Pro 400 G9 con 3 años de garantía,1090.21,1090.21,Settembre
Spain,2025-09-25 05:27:27,1001096,9D9L6UT,1,Monitors,Business,"Monitor FHD HP Pro de la serie 5 de 23,8 pulgadas: 524 pf",180.29,180.29,Settembre
Spain,2025-09-25 07:28:10,1001109,BT2M9EA,1,Laptops,Home,Portátil HP 15-fd0288ns con 3 años de garantía,799.0,799.0,Settembre
Spain,2025-09-25 09:20:30,1001131,94C17AA,1,Monitors,Home,"Monitor Serie 5 HP 524sf de 60,5 cm (23.8""), FHD",119.0,119.0,Settembre
Spain,2025-09-25 16:01:21,1001014,6N4E2AA,1,Monitors,Business,"Monitor HP E27 G5, 68,6 cm (27""), FHD",192.39,192.39,Settembre
Spain,2025-09-25 20:07:46,1001102,BH5G8EA,1,Laptops,Home,Portátil táctil convertible HP OmniBook 5 14-fp0035ns con 3 años de garantía,899.01,899.01,Settembre
Spain,2025-09-25 21:42:31,1001058,BT2Q4EA,1,Laptops,Home,Portátil HP 15-fc0188ns con 3 años de garantía,799.0,799.0,Settembre
Spain,2025-09-25 22:41:52,1001029,C90U4ET,1,Desktops,Business,PC Profesional Torre HP Pro 400 G9 con 3 años de garantía,882.09,882.09,Settembre
Spain,2025-09-26 00:09:59,1001167,BF8Z7EA,1,Laptops,Home,Portátil gaming OMEN 16-ah0025ns - NVIDIA GeForce RTX 5090 24GB,3999.0,3999.0,Settembre
Spain,2025-09-26 07:50:08,1001120,C2YN9EA,1,Desktops,Home,PC All-in-One HP OmniStudio X 32-c1006ns con 3 años de garantía - Con Inteligencia Artificial,1549.01,1549.01,Settembre
Spain,2025-09-26 11:46:09,1001143,B98JYEA,1,Desktops,Home,PC HP OmniDesk M03-0017ns con 3 años de garantía - Con Inteligencia Artificial,1129.0,1129.0,Settembre
Spain,2025-09-26 16:06:28,1001126,BH5H5EA,1,Laptops,Home,Portátil gaming Victus 15-fa2049ns - NVIDIA GeForce RTX 3050 (6GB),799.0,799.0,Settembre
Spain,2025-09-26 17:52:58,1001071,BP4W2EA,1,Laptops,Home,Portátil gaming OMEN 16-am0056ns - NVIDIA GeForce RTX 5070 8GB,1799.0,1799.0,Settembre
Spain,2025-09-26 21:04:25,1001081,BT2M8EA,1,Laptops,Home,Portátil HP 15-fd0287ns con 3 años de garantía,749.0,749.0,Settembre
Spain,2025-09-26 23:14:25,1001040,C90V4ET,1,Desktops,Business,PC Profesional Torre HP Pro 400 G9 con 3 años de garantía,1087.79,1087.79,Settembre
Spain,2025-09-27 01:29:10,1001136,A3YZ1ET,1,Laptops,Business,Workstation Portátil HP Zbook Power 16 G11a con 3 años de garantía,1601.89,1601.89,Settembre
Spain,2025-09-27 09:07:06,1001153,BP4W1EA,1,Laptops,Home,Portátil gaming OMEN 16-am0053ns - NVIDIA GeForce RTX 5060 8GB,1499.0,1499.0,Settembre
Spain,2025-09-27 10:45:42,1001077,BH5G9EA,1,Laptops,Home,Portátil táctil convertible HP OmniBook 5 14-fp0036ns con 3 años de garantía,899.01,899.01,Settembre
Spain,2025-09-27 17:57:40,1001049,BV1R8EA,2,Desktops,Home,PC All-in-One HP 24-cr2005ns con 3 años de garantía - Con Inteligencia Artificial,969.0,1938.0,Settembre
Spain,2025-09-27 17:57:40,1001049,BH5G7EA,2,Laptops,Home,Portátil táctil convertible HP OmniBook 5 14-fp0033ns con 3 años de garantía,799.0,1598.0,Settembre
Spain,2025-09-27 17:57:40,1001049,AV4C1AA,3,Monitors,Home,Monitor curvo para gaming WQHD OMEN a 180 Hz y de 34 pulgadas: OMEN 34c G2,399.0,1197.0,Settembre
Spain,2025-09-27 19:57:56,1001115,B76SCET,1,Desktops,Business,Workstation HP Z2 SFF G1i con 3 años de garantía,2357.32,2357.32,Settembre
Spain,2025-09-27 20:28:07,1001080,BT2M8EA,2,Laptops,Home,Portátil HP 15-fd0287ns con 3 años de garantía,749.0,1498.0,Settembre
Spain,2025-09-27 21:06:59,1001094,C90SHET,1,Desktops,Business,PC All in One HP ProOne 440 G9,918.39,918.39,Settembre
Spain,2025-09-27 21:16:32,1001097,C0BT5EA,1,Laptops,Home,Portátil HP OmniBook 5 14-he0006ns con 3 años de garantía - Con Inteligencia Artificial,799.0,799.0,Settembre
Spain,2025-09-27 23:19:39,1001074,B98JLEA,1,Desktops,Home,PC All-in-One HP 24-cr0134ns con 3 años de garantía,829.0,829.0,Settembre
Spain,2025-09-28 02:03:24,1001151,94C21AA,1,Monitors,Home,"Monitor Serie 5 HP 524sw  de 23.8"" FHD Blanco (1920x1080, IPS, 100 Hz, 5ms)",139.0,139.0,Settembre
Spain,2025-09-28 04:13:27,1001107,BT2M7EA,1,Laptops,Home,Portátil HP 15-fd0286ns con 3 años de garantía,649.0,649.0,Settembre
Spain,2025-09-28 06:06:34,1001118,B93MWEA,1,Desktops,Home,PC gaming OMEN 45L GT22-3007ns - NVIDIA® GeForce RTX™ 5090 32 GB,5099.0,5099.0,Settembre
Spain,2025-09-28 06:45:07,1001190,BT2K4EA,2,Laptops,Home,Portátil HP 15-fc0173ns con 3 años de garantía,579.0,1158.0,Settembre
Spain,2025-09-28 09:52:47,1001189,B0CG8UT,1,Monitors,Business,Monitor FHD HP de la serie 3 Pro de 27 pulgadas: 327ph,180.29,180.29,Settembre
Spain,2025-09-28 15:19:23,1001170,BV1S0EA,2,Desktops,Home,PC All-in-One HP 27-cr2008ns con 3 años de garantía - Con Inteligencia Artificial,1299.0,2598.0,Settembre
Spain,2025-09-28 18:01:45,1001087,B0CG8UT,1,Monitors,Business,Monitor FHD HP de la serie 3 Pro de 27 pulgadas: 327ph,180.29,180.29,Settembre
Spain,2025-09-28 18:12:44,1001192,BH5K1EA,1,Laptops,Home,Portátil táctil HP OmniBook 7 17-dc0006ns con 3 años de garantía - Con Inteligencia Artificial,1699.0,1699.0,Settembre
Spain,2025-09-28 18:12:44,1001192,BT2N4EA,1,Laptops,Home,Portátil HP 17-cp2006ns con 3 años de garantía,699.0,699.0,Settembre
Spain,2025-09-28 18:12:44,1001192,BP4W2EA,1,Laptops,Home,Portátil gaming OMEN 16-am0056ns - NVIDIA GeForce RTX 5070 8GB,1799.0,1799.0,Settembre
Spain,2025-09-28 20:32:19,1001052,94F48AA,1,Monitors,Home,"Monitor Serie 5 HP 527sa 27"" FHD con Altavoces Integrados (1920x1080, IPS, 100 Hz, 5ms)",189.0,189.0,Settembre
Spain,2025-09-28 20:50:53,1001025,BH5G7EA,1,Laptops,Home,Portátil táctil convertible HP OmniBook 5 14-fp0033ns con 3 años de garantía,799.0,799.0,Settembre
Spain,2025-09-28 20:57:11,1001078,C67GVEA,1,Laptops,Home,Portátil HP 15-fd0382ns con 3 años de garantía,499.0,499.0,Settembre
Spain,2025-09-28 21:49:47,1001182,BE6Y7EA,1,Laptops,Home,Portátil gaming OMEN MAX 16-ak0005ns - NVIDIA GeForce RTX 5080 16GB,2899.0,2899.0,Settembre
Spain,2025-09-28 22:58:07,1001161,94F48AA,4,Monitors,Home,"Monitor Serie 5 HP 527sa 27"" FHD con Altavoces Integrados (1920x1080, IPS, 100 Hz, 5ms)",189.0,756.0,Settembre
Spain,2025-09-29 03:47:53,1001199,A37XJET,1,Laptops,Business,Portátil Profesional HP ProBook 460 G11 con 3 años de garantía,889.45,889.45,Settembre
Spain,2025-09-29 07:06:21,1001130,94F44AA,1,Monitors,Home,"Monitor Serie 5 HP 527sf de 68,6 cm (27"") FHD (1920x1080, IPS, 100 Hz, 5ms)",199.0,199.0,Settembre
Spain,2025-09-29 19:12:01,1001069,B98LQEA,1,Desktops,Home,PC All-in-One HP 24-ct2000ns con 3 años de garantía - Con Inteligencia Artificial,999.0,999.0,Settembre
Spain,2025-09-30 00:06:42,1001056,BT2M5EA,1,Laptops,Home,Portátil HP 15-fd0284ns con 3 años de garantía,499.0,499.0,Settembre
Spain,2025-09-30 00:51:27,1001185,A37XJET,1,Laptops,Business,Portátil Profesional HP ProBook 460 G11 con 3 años de garantía,889.45,889.45,Settembre
Spain,2025-09-30 03:27:12,1001082,C5VM9ET,1,Laptops,Business,"Portátil Profesional HP 240R G10 14"" con 3 años de garantía",1056.0,1056.0,Settembre
Spain,2025-09-30 04:33:39,1001178,BY7B4ET,3,Desktops,Business,PC Profesional HP Pro Mini 260 G9 con 3 años de garantía,531.19,1593.5700000000002,Settembre
Spain,2025-09-30 07:45:30,1001079,BH5G9EA,1,Laptops,Home,Portátil táctil convertible HP OmniBook 5 14-fp0036ns con 3 años de garantía,899.01,899.01,Settembre
Spain,2025-09-30 12:31:27,1001048,BT2Q3EA,1,Laptops,Home,Portátil HP 15-fc0187ns con 3 años de garantía,699.0,699.0,Settembre
Spain,2025-09-30 16:35:37,1001075,AV4H6AA,1,Monitors,Home,Monitor para gaming QHD OMEN a 180 Hz y de 27 pulgadas: OMEN 27q G2,269.0,269.0,Settembre
Spain,2025-09-30 21:52:11,1001133,A37XJET,1,Laptops,Business,Portátil Profesional HP ProBook 460 G11 con 3 años de garantía,889.45,889.45,Settembre
Spain,2025-09-30 23:13:24,1001148,BK6H7EA,1,Laptops,Home,Portátil HP OmniBook 7 14-fr0025ns con 3 años de garantía - Con Inteligencia Artificial,1098.99,1098.99,Settembre
Spain,2025-10-01 09:08:42,1001209,C0BT5EA,1,Laptops,Home,Portátil HP OmniBook 5 14-he0006ns con 3 años de garantía - Con Inteligencia Artificial,799.0,799.0,Ottobre
Spain,2025-10-01 20:02:08,1001326,BH5J5EA,1,Laptops,Home,Portátil HP OmniBook 5 16-ag1010ns con 3 años de garantía - Con Inteligencia Artificial,899.01,899.01,Ottobre
Spain,2025-10-01 21:03:02,1001325,B72TPET,1,Laptops,Business,Workstation Portátil HP ZBook Ultra G1a de 14 con 3 años de garantía,2539.79,2539.79,Ottobre
Spain,2025-10-02 02:21:33,1001289,BU6A8EA,1,Desktops,Home,PC gaming OMEN 16L TG03-0047ns - NVIDIA GeForce RTX 3050 8GB,1098.99,1098.99,Ottobre
Spain,2025-10-02 07:08:02,1001346,94C17AA,1,Monitors,Home,"Monitor Serie 5 HP 524sf de 60,5 cm (23.8""), FHD",119.0,119.0,Ottobre
Spain,2025-10-02 09:01:06,1001322,94C21AA,1,Monitors,Home,"Monitor Serie 5 HP 524sw  de 23.8"" FHD Blanco (1920x1080, IPS, 100 Hz, 5ms)",139.0,139.0,Ottobre
Spain,2025-10-02 10:19:46,1001279,B98JLEA,1,Desktops,Home,PC All-in-One HP 24-cr0134ns con 3 años de garantía,829.0,829.0,Ottobre
Spain,2025-10-02 14:23:05,1001232,8L8R7EA,1,Desktops,Home,PC All-in-One HP 24-cr0026ns con 3 años de garantía,749.0,749.0,Ottobre
Spain,2025-10-02 23:53:09,1001223,9E0G5AA,1,Monitors,Business,Monitor QHD USB-C HP Pro de la serie 5 de 27 pulgadas: 527pu,313.39,313.39,Ottobre
Spain,2025-10-03 03:01:45,1001324,BT2Q8EA,1,Laptops,Home,Portátil HP 17-cn3024ns con 3 años de garantía,799.0,799.0,Ottobre
Spain,2025-10-03 13:51:19,1001256,9E0G5AA,1,Monitors,Business,Monitor QHD USB-C HP Pro de la serie 5 de 27 pulgadas: 527pu,313.39,313.39,Ottobre
Spain,2025-10-03 13:51:19,1001256,C2YN9EA,1,Desktops,Home,PC All-in-One HP OmniStudio X 32-c1006ns con 3 años de garantía - Con Inteligencia Artificial,1549.01,1549.01,Ottobre
Spain,2025-10-03 13:51:19,1001256,BL0C6EA,1,Desktops,Home,PC All-in-One HP OmniStudio X 27-cs0017ns con 3 años de garantía - Con Inteligencia Artificial,1499.0,1499.0,Ottobre
Spain,2025-10-03 14:38:43,1001264,A55RSET,1,Desktops,Business,PC Profesional HP Elite 800 G9 Edición Wolf Pro Security con 3 años de garantía,1450.78,1450.78,Ottobre
Spain,2025-10-03 17:20:37,1001228,C64S7EA,1,Desktops,Home,PC All-in-One HP 24-ct2006ns con 3 años de garantía - Con Inteligencia Artificial,929.0,929.0,Ottobre
Spain,2025-10-03 20:40:43,1001315,BT2M7EA,2,Laptops,Home,Portátil HP 15-fd0286ns con 3 años de garantía,649.0,1298.0,Ottobre
Spain,2025-10-03 20:40:43,1001315,BE6Y7EA,2,Laptops,Home,Portátil gaming OMEN MAX 16-ak0005ns - NVIDIA GeForce RTX 5080 16GB,2899.0,5798.0,Ottobre
Spain,2025-10-03 21:28:28,1001292,9D9A7AA,1,Monitors,Business,Monitor HP Pro de la serie 5 con resolución WUXGA de 24 pulgadas: 524 pn,204.49,204.49,Ottobre
Spain,2025-10-03 22:36:00,1001221,C90V4ET,1,Desktops,Business,PC Profesional Torre HP Pro 400 G9 con 3 años de garantía,1087.79,1087.79,Ottobre
Spain,2025-10-03 23:01:28,1001229,BV1R7EA,1,Desktops,Home,PC All-in-One HP 24-cr2005ns con 3 años de garantía - Con Inteligencia Artificial,1098.99,1098.99,Ottobre
Spain,2025-10-04 11:29:59,1001231,BK5V3EA,2,Laptops,Home,Portátil gaming OMEN 16-ap0030ns - NVIDIA GeForce RTX 5060 8GB,1499.0,2998.0,Ottobre
Spain,2025-10-04 12:16:11,1001283,BV1R7EA,1,Desktops,Home,PC All-in-One HP 24-cr2005ns con 3 años de garantía - Con Inteligencia Artificial,1098.99,1098.99,Ottobre
Spain,2025-10-04 16:07:54,1001287,C64S7EA,1,Desktops,Home,PC All-in-One HP 24-ct2006ns con 3 años de garantía - Con Inteligencia Artificial,929.0,929.0,Ottobre
Spain,2025-10-04 16:07:54,1001287,C2YN8EA,1,Desktops,Home,PC All-in-One HP OmniStudio X 27-cs1009ns con 3 años de garantía - Con Inteligencia Artificial,1549.01,1549.01,Ottobre
Spain,2025-10-04 16:07:54,1001287,C5VN1ET,1,Laptops,Business,"Portátil Profesional HP 250R G10 15"" con 3 años de garantía - Con Inteligencia Artificial",676.39,676.39,Ottobre
